PS I:\freelance\SCA Smartcard ML Pipeline-3des> python main.py --mode train --scan_type all --processed_dir "I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Processed" --model_dir "I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\models" --opt_dir "I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Optimization" --input_dir "I:\freelance\SCA-Smartcard-Pipeline-3\Input1"           
Running: 'C:\Program Files\Python312\python.exe' 'I:\freelance\SCA Smartcard ML Pipeline-3des\pipeline-code\main.py' --mode train --scan_type all --processed_dir 'I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Processed' --model_dir 'I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\models' --opt_dir 'I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Optimization' --input_dir 'I:\freelance\SCA-Smartcard-Pipeline-3\Input1' --output_dir 'I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Output\run_manual' --model_root 'I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\models\run_manual' --card_type universal --file_pattern 'traces_data_*.npz' --enable_external_labels --label_map_xlsx 'I:\freelance\SCA Smartcard ML 2026-03-15 16:04:47,968 - ingest - INFO - Total traces found: 6001
2026-03-15 16:33:31,879 - train_ensemble - INFO - S-Box 3 Model 0 | Epoch 10 | Val Acc: 38.80%
2026-03-15 16:33:43,938 - train_ensemble - INFO - S-Box 3 Model 0 | Early stopping at epoch 14 (no improvement for 8 epochs).
2026-03-15 16:33:43,938 - train_ensemble - INFO - S-Box 3 Model 0 Finished. Best Acc: 50.57%
2026-03-15 16:33:44,027 - train_ensemble - INFO - Training 3DES KMAC Stage 1 S-Box 4 (1 models) using 15000 traces...
2026-03-15 16:34:15,815 - train_ensemble - INFO - S-Box 4 Model 0 | Epoch 10 | Val Acc: 50.10%
2026-03-15 16:34:18,896 - train_ensemble - INFO - S-Box 4 Model 0 | Early stopping at epoch 11 (no improvement for 8 epochs).
2026-03-15 16:34:18,896 - train_ensemble - INFO - S-Box 4 Model 0 Finished. Best Acc: 50.10%
2026-03-15 16:34:18,988 - train_ensemble - INFO - Training 3DES KMAC Stage 1 S-Box 5 (1 models) using 15000 traces...
2026-03-15 16:34:50,518 - train_ensemble - INFO - S-Box 5 Model 0 | Epoch 10 | Val Acc: 17.97%
2026-03-15 16:35:22,021 - train_ensemble - INFO - S-Box 5 Model 0 | Epoch 20 | Val Acc: 33.23%
2026-03-15 16:35:28,016 - train_ensemble - INFO - S-Box 5 Model 0 | Early stopping at epoch 22 (no improvement for 8 epochs).
2026-03-15 16:35:28,016 - train_ensemble - INFO - S-Box 5 Model 0 Finished. Best Acc: 34.10%
2026-03-15 16:35:28,121 - train_ensemble - INFO - Training 3DES KMAC Stage 1 S-Box 6 (1 models) using 15000 traces...
2026-03-15 16:36:01,334 - train_ensemble - INFO - S-Box 6 Model 0 | Epoch 10 | Val Acc: 60.20%
2026-03-15 16:36:16,549 - train_ensemble - INFO - S-Box 6 Model 0 | Early stopping at epoch 15 (no improvement for 8 epochs).
2026-03-15 16:36:16,549 - train_ensemble - INFO - S-Box 6 Model 0 Finished. Best Acc: 60.77%
2026-03-15 16:36:16,642 - train_ensemble - INFO - Training 3DES KMAC Stage 1 S-Box 7 (1 models) using 15000 traces...
2026-03-15 16:36:44,704 - train_ensemble - INFO - S-Box 7 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:36:44,704 - train_ensemble - INFO - S-Box 7 Model 0 Finished. Best Acc: 32.33%
2026-03-15 16:36:45,140 - train_ensemble - INFO - Training 3DES KMAC Stage 1 S-Box 8 (1 models) using 15000 traces...
2026-03-15 16:37:17,251 - train_ensemble - INFO - S-Box 8 Model 0 | Epoch 10 | Val Acc: 49.63%
2026-03-15 16:37:35,351 - train_ensemble - INFO - S-Box 8 Model 0 | Early stopping at epoch 16 (no improvement for 8 epochs).
2026-03-15 16:37:35,351 - train_ensemble - INFO - S-Box 8 Model 0 Finished. Best Acc: 51.00%
2026-03-15 16:37:35,510 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 1 (1 models) using 15000 traces...
2026-03-15 16:38:08,223 - train_ensemble - INFO - S-Box 1 Model 0 | Epoch 10 | Val Acc: 50.33%
2026-03-15 16:38:38,691 - train_ensemble - INFO - S-Box 1 Model 0 | Epoch 20 | Val Acc: 47.60%
2026-03-15 16:38:44,726 - train_ensemble - INFO - S-Box 1 Model 0 | Early stopping at epoch 22 (no improvement for 8 epochs).
2026-03-15 16:38:44,734 - train_ensemble - INFO - S-Box 1 Model 0 Finished. Best Acc: 51.37%
2026-03-15 16:38:44,897 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 2 (1 models) using 15000 traces...
2026-03-15 16:39:15,865 - train_ensemble - INFO - S-Box 2 Model 0 | Early stopping at epoch 10 (no improvement for 8 epochs).
2026-03-15 16:39:15,868 - train_ensemble - INFO - S-Box 2 Model 0 Finished. Best Acc: 50.17%
2026-03-15 16:39:16,018 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 3 (1 models) using 15000 traces...
2026-03-15 16:39:48,096 - train_ensemble - INFO - S-Box 3 Model 0 | Epoch 10 | Val Acc: 44.40%
2026-03-15 16:39:51,130 - train_ensemble - INFO - S-Box 3 Model 0 | Early stopping at epoch 11 (no improvement for 8 epochs).
2026-03-15 16:39:51,132 - train_ensemble - INFO - S-Box 3 Model 0 Finished. Best Acc: 50.17%
2026-03-15 16:39:51,279 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 4 (1 models) using 15000 traces...
2026-03-15 16:40:23,155 - train_ensemble - INFO - S-Box 4 Model 0 | Epoch 10 | Val Acc: 49.97%
2026-03-15 16:40:53,706 - train_ensemble - INFO - S-Box 4 Model 0 | Early stopping at epoch 20 (no improvement for 8 epochs).
2026-03-15 16:40:53,706 - train_ensemble - INFO - S-Box 4 Model 0 Finished. Best Acc: 50.50%
2026-03-15 16:40:53,896 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 5 (1 models) using 15000 traces...
2026-03-15 16:41:24,064 - train_ensemble - INFO - S-Box 5 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:41:24,064 - train_ensemble - INFO - S-Box 5 Model 0 Finished. Best Acc: 16.93%
2026-03-15 16:41:24,247 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 6 (1 models) using 15000 traces...
2026-03-15 16:41:52,503 - train_ensemble - INFO - S-Box 6 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:41:52,503 - train_ensemble - INFO - S-Box 6 Model 0 Finished. Best Acc: 60.20%
2026-03-15 16:41:52,924 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 7 (1 models) using 15000 traces...
2026-03-15 16:42:20,780 - train_ensemble - INFO - S-Box 7 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:42:20,780 - train_ensemble - INFO - S-Box 7 Model 0 Finished. Best Acc: 30.57%
2026-03-15 16:42:20,958 - train_ensemble - INFO - Training 3DES KMAC Stage 2 S-Box 8 (1 models) using 15000 traces...
2026-03-15 16:42:53,067 - train_ensemble - INFO - S-Box 8 Model 0 | Epoch 10 | Val Acc: 50.80%
2026-03-15 16:43:16,960 - train_ensemble - INFO - S-Box 8 Model 0 | Early stopping at epoch 18 (no improvement for 8 epochs).
2026-03-15 16:43:16,960 - train_ensemble - INFO - S-Box 8 Model 0 Finished. Best Acc: 50.80%
2026-03-15 16:43:16,966 - train_ensemble - INFO - Phase 2: KMAC Transfer Learning Complete
2026-03-15 16:43:16,966 - train_ensemble - INFO -
2026-03-15 16:43:16,966 - train_ensemble - INFO - ================================================================================
2026-03-15 16:43:16,966 - train_ensemble - INFO - Phase 3: KDEK Transfer Learning
2026-03-15 16:43:16,966 - train_ensemble - INFO - ================================================================================
2026-03-15 16:43:16,970 - train_ensemble - INFO - Loading Stage 1 features for KDEK from I:\freelance\SCA Smartcard ML Pipeline-3des\3des-pipeline\Processed\3des\X_features_s1.npy
2026-03-15 16:43:17,723 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 1 (1 models) using 15000 traces...
2026-03-15 16:43:49,051 - train_ensemble - INFO - S-Box 1 Model 0 | Epoch 10 | Val Acc: 49.73%
2026-03-15 16:44:00,923 - train_ensemble - INFO - S-Box 1 Model 0 | Early stopping at epoch 14 (no improvement for 8 epochs).
2026-03-15 16:44:00,923 - train_ensemble - INFO - S-Box 1 Model 0 Finished. Best Acc: 50.50%
2026-03-15 16:44:01,080 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 2 (1 models) using 15000 traces...
2026-03-15 16:44:28,464 - train_ensemble - INFO - S-Box 2 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:44:28,464 - train_ensemble - INFO - S-Box 2 Model 0 Finished. Best Acc: 50.53%
2026-03-15 16:44:28,912 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 3 (1 models) using 15000 traces...
2026-03-15 16:45:01,478 - train_ensemble - INFO - S-Box 3 Model 0 | Epoch 10 | Val Acc: 43.30%
2026-03-15 16:45:04,583 - train_ensemble - INFO - S-Box 3 Model 0 | Early stopping at epoch 11 (no improvement for 8 epochs).
2026-03-15 16:45:04,584 - train_ensemble - INFO - S-Box 3 Model 0 Finished. Best Acc: 50.23%
2026-03-15 16:45:04,744 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 4 (1 models) using 15000 traces...
2026-03-15 16:45:36,809 - train_ensemble - INFO - S-Box 4 Model 0 | Epoch 10 | Val Acc: 49.80%
2026-03-15 16:45:45,753 - train_ensemble - INFO - S-Box 4 Model 0 | Early stopping at epoch 13 (no improvement for 8 epochs).
2026-03-15 16:45:45,753 - train_ensemble - INFO - S-Box 4 Model 0 Finished. Best Acc: 50.40%
2026-03-15 16:45:45,925 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 5 (1 models) using 15000 traces...
2026-03-15 16:46:17,348 - train_ensemble - INFO - S-Box 5 Model 0 | Epoch 10 | Val Acc: 16.93%
2026-03-15 16:46:23,440 - train_ensemble - INFO - S-Box 5 Model 0 | Early stopping at epoch 12 (no improvement for 8 epochs).
2026-03-15 16:46:23,440 - train_ensemble - INFO - S-Box 5 Model 0 Finished. Best Acc: 16.93%
2026-03-15 16:46:23,609 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 6 (1 models) using 15000 traces...
2026-03-15 16:46:51,183 - train_ensemble - INFO - S-Box 6 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:46:51,183 - train_ensemble - INFO - S-Box 6 Model 0 Finished. Best Acc: 60.20%
2026-03-15 16:46:51,368 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 7 (1 models) using 15000 traces...
2026-03-15 16:47:22,384 - train_ensemble - INFO - S-Box 7 Model 0 | Early stopping at epoch 10 (no improvement for 8 epochs).
2026-03-15 16:47:22,386 - train_ensemble - INFO - S-Box 7 Model 0 Finished. Best Acc: 30.37%
2026-03-15 16:47:22,552 - train_ensemble - INFO - Training 3DES KDEK Stage 1 S-Box 8 (1 models) using 15000 traces...
2026-03-15 16:47:49,865 - train_ensemble - INFO - S-Box 8 Model 0 | Early stopping at epoch 9 (no improvement for 8 epochs).
2026-03-15 16:47:49,865 - train_ensemble - INFO - S-Box 8 Model 0 Finished. Best Acc: 50.47%
2026-03-15 16:47:50,304 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 1 (1 models) using 15000 traces...
2026-03-15 16:48:22,410 - train_ensemble - INFO - S-Box 1 Model 0 | Epoch 10 | Val Acc: 49.53%
2026-03-15 16:48:31,282 - train_ensemble - INFO - S-Box 1 Model 0 | Early stopping at epoch 13 (no improvement for 8 epochs).
2026-03-15 16:48:31,282 - train_ensemble - INFO - S-Box 1 Model 0 Finished. Best Acc: 50.23%
2026-03-15 16:48:31,454 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 2 (1 models) using 15000 traces...
2026-03-15 16:49:02,961 - train_ensemble - INFO - S-Box 2 Model 0 | Epoch 10 | Val Acc: 50.17%
2026-03-15 16:49:33,428 - train_ensemble - INFO - S-Box 2 Model 0 | Early stopping at epoch 20 (no improvement for 8 epochs).
2026-03-15 16:49:33,428 - train_ensemble - INFO - S-Box 2 Model 0 Finished. Best Acc: 50.23%
2026-03-15 16:49:33,585 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 3 (1 models) using 15000 traces...
2026-03-15 16:50:06,252 - train_ensemble - INFO - S-Box 3 Model 0 | Epoch 10 | Val Acc: 50.80%
2026-03-15 16:50:29,931 - train_ensemble - INFO - S-Box 3 Model 0 | Early stopping at epoch 18 (no improvement for 8 epochs).
2026-03-15 16:50:29,931 - train_ensemble - INFO - S-Box 3 Model 0 Finished. Best Acc: 50.80%
2026-03-15 16:50:30,111 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 4 (1 models) using 15000 traces...
2026-03-15 16:51:01,650 - train_ensemble - INFO - S-Box 4 Model 0 | Epoch 10 | Val Acc: 50.03%
2026-03-15 16:51:07,563 - train_ensemble - INFO - S-Box 4 Model 0 | Early stopping at epoch 12 (no improvement for 8 epochs).
2026-03-15 16:51:07,563 - train_ensemble - INFO - S-Box 4 Model 0 Finished. Best Acc: 50.47%
2026-03-15 16:51:07,728 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 5 (1 models) using 15000 traces...
2026-03-15 16:51:39,628 - train_ensemble - INFO - S-Box 5 Model 0 | Epoch 10 | Val Acc: 16.93%
2026-03-15 16:51:42,624 - train_ensemble - INFO - S-Box 5 Model 0 | Early stopping at epoch 11 (no improvement for 8 epochs).
2026-03-15 16:51:42,624 - train_ensemble - INFO - S-Box 5 Model 0 Finished. Best Acc: 17.10%
2026-03-15 16:51:42,795 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 6 (1 models) using 15000 traces...
2026-03-15 16:52:14,069 - train_ensemble - INFO - S-Box 6 Model 0 | Epoch 10 | Val Acc: 60.20%
2026-03-15 16:52:28,956 - train_ensemble - INFO - S-Box 6 Model 0 | Early stopping at epoch 15 (no improvement for 8 epochs).
2026-03-15 16:52:28,956 - train_ensemble - INFO - S-Box 6 Model 0 Finished. Best Acc: 60.27%
2026-03-15 16:52:29,115 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 7 (1 models) using 15000 traces...
2026-03-15 16:53:00,810 - train_ensemble - INFO - S-Box 7 Model 0 | Epoch 10 | Val Acc: 29.70%
2026-03-15 16:53:18,589 - train_ensemble - INFO - S-Box 7 Model 0 | Early stopping at epoch 16 (no improvement for 8 epochs).
2026-03-15 16:53:18,591 - train_ensemble - INFO - S-Box 7 Model 0 Finished. Best Acc: 31.20%
2026-03-15 16:53:18,847 - train_ensemble - INFO - Training 3DES KDEK Stage 2 S-Box 8 (1 models) using 15000 traces...
2026-03-15 16:53:49,977 - train_ensemble - INFO - S-Box 8 Model 0 | Early stopping at epoch 10 (no improvement for 8 epochs).
2026-03-15 16:53:49,977 - train_ensemble - INFO - S-Box 8 Model 0 Finished. Best Acc: 51.97%
2026-03-15 16:53:49,982 - train_ensemble - INFO - Phase 3: KDEK Transfer Learning Complete
2026-03-15 16:53:50,041 - pipeline_rsa - WARNING - RSA training skipped: no RSA_CRT_* labels found in metadata.
2026-03-15 16:53:50,041 - main - WARNING - RSA training skipped: dataset-internal RSA labels not found.
